2552	CNV Kc-167 Cells	kc_cnv.wig	kc_cnv.wig	Dmel_r5.4	Copy-Number-Variation	CNV-seq	coverage-graph_wiggle	Replication-Copy-Number	Cell-Line_Kc167;Tissue_embryo-derived cell-line;Developmental-Stage_late embryonic stage	CNV-seq	all			Dmel_r5.4	modENCODE_2552
2552	CNV Kc-167 Cells	DM14.fastq	DM14.fastq	Dmel_r5.4	Copy-Number-Variation	CNV-seq	raw-seqfile_fastq	Replication-Copy-Number	Cell-Line_Kc167;Tissue_embryo-derived cell-line;Developmental-Stage_late embryonic stage	CNV-seq	0			Dmel_r5.4	modENCODE_2552
2552	CNV Kc-167 Cells	DM25.fastq	DM25.fsatq	Dmel_r5.4	Copy-Number-Variation	CNV-seq	raw-seqfile_fastq	Replication-Copy-Number	Cell-Line_Kc167;Tissue_embryo-derived cell-line;Developmental-Stage_late embryonic stage	CNV-seq	1			Dmel_r5.4	modENCODE_2552
