2437	ChIP-seq
2437	ChIP-seq
2437	ChIP-seq
2437	ChIP-seq
2438	ChIP-seq
2438	ChIP-seq
2438	ChIP-seq
2438	ChIP-seq
2438	ChIP-seq
2438	ChIP-seq
2439	ChIP-seq
2439	ChIP-seq
2439	ChIP-seq
2439	ChIP-seq
2439	ChIP-seq
2439	ChIP-seq
2440	ChIP-seq
2440	ChIP-seq
2440	ChIP-seq
2440	ChIP-seq
2440	ChIP-seq
2440	ChIP-seq
2441	ChIP-seq
2441	ChIP-seq
2441	ChIP-seq
2441	ChIP-seq
2441	ChIP-seq
2441	ChIP-seq
2451	ChIP-seq
2451	ChIP-seq
2451	ChIP-seq
2451	ChIP-seq
2451	ChIP-seq
2451	ChIP-seq
2483	RNA-seq
2485	RNA-seq
2486	RNA-seq
2487	RNA-seq
2488	RNA-seq
2489	RNA-seq
2543	RNA-seq
2543	RNA-seq
2546	RNA-seq
2546	RNA-seq
2554	RNA-seq
2554	RNA-seq
2555	RNA-seq
2555	RNA-seq
2556	RNA-seq
2556	RNA-seq
2580	RNA-seq
2580	RNA-seq
2580	RNA-seq
2580	RNA-seq
2581	RNA-seq
2581	RNA-seq
2581	RNA-seq
2581	RNA-seq
2582	RNA-seq
2582	RNA-seq
2582	RNA-seq
2582	RNA-seq
2583	RNA-seq
2583	RNA-seq
2583	RNA-seq
2583	RNA-seq
2584	RNA-seq
2584	RNA-seq
2584	RNA-seq
2584	RNA-seq
2586	RNA-seq
2586	RNA-seq
2586	RNA-seq
2587	RNA-seq
2587	RNA-seq
2587	RNA-seq
2587	RNA-seq
2587	RNA-seq
2587	RNA-seq
2587	RNA-seq
2587	RNA-seq
2587	RNA-seq
2588	RNA-seq
2588	RNA-seq
2588	RNA-seq
2588	RNA-seq
2588	RNA-seq
2588	RNA-seq
2588	RNA-seq
2588	RNA-seq
2588	RNA-seq
2589	RNA-seq
2589	RNA-seq
2589	RNA-seq
2589	RNA-seq
2589	RNA-seq
2589	RNA-seq
2589	RNA-seq
2589	RNA-seq
2589	RNA-seq
2590	RNA-seq
2590	RNA-seq
2590	RNA-seq
2590	RNA-seq
2590	RNA-seq
2590	RNA-seq
2590	RNA-seq
2590	RNA-seq
2590	RNA-seq
2591	RNA-seq
2591	RNA-seq
2591	RNA-seq
2591	RNA-seq
2591	RNA-seq
2591	RNA-seq
2591	RNA-seq
2591	RNA-seq
2591	RNA-seq
2592	RNA-seq
2592	RNA-seq
2592	RNA-seq
2593	RNA-seq
2593	RNA-seq
2593	RNA-seq
2594	RNA-seq
2594	RNA-seq
2594	RNA-seq
2597	ChIP-seq
2597	ChIP-seq
2597	ChIP-seq
2597	ChIP-seq
2597	ChIP-seq
2597	ChIP-seq
2598	ChIP-seq
2598	ChIP-seq
2598	ChIP-seq
2598	ChIP-seq
2598	ChIP-seq
2598	ChIP-seq
2600	ChIP-seq
2600	ChIP-seq
2600	ChIP-seq
2600	ChIP-seq
2600	ChIP-seq
2600	ChIP-seq
2601	ChIP-seq
2601	ChIP-seq
2601	ChIP-seq
2601	ChIP-seq
2601	ChIP-seq
2601	ChIP-seq
2605	RNA-seq
2605	RNA-seq
2605	RNA-seq
2605	RNA-seq
2605	RNA-seq
2605	RNA-seq
2605	RNA-seq
2605	RNA-seq
2606	RNA-seq
2606	RNA-seq
2606	RNA-seq
2606	RNA-seq
2608	RNA-seq
2608	RNA-seq
2608	RNA-seq
2608	RNA-seq
2610	ChIP-seq
2610	ChIP-seq
2610	ChIP-seq
2610	ChIP-seq
2610	ChIP-seq
2610	ChIP-seq
2612	ChIP-seq
2612	ChIP-seq
2612	ChIP-seq
2612	ChIP-seq
2612	ChIP-seq
2612	ChIP-seq
2613	ChIP-seq
2613	ChIP-seq
2613	ChIP-seq
2613	ChIP-seq
2613	ChIP-seq
2613	ChIP-seq
2614	ChIP-seq
2614	ChIP-seq
2614	ChIP-seq
2614	ChIP-seq
2614	ChIP-seq
2614	ChIP-seq
2617	ChIP-seq
2617	ChIP-seq
2617	ChIP-seq
2617	ChIP-seq
2617	ChIP-seq
2617	ChIP-seq
2620	ChIP-seq
2620	ChIP-seq
2620	ChIP-seq
2620	ChIP-seq
2620	ChIP-seq
2620	ChIP-seq
2621	ChIP-seq
2621	ChIP-seq
2621	ChIP-seq
2621	ChIP-seq
2621	ChIP-seq
2621	ChIP-seq
2622	ChIP-seq
2622	ChIP-seq
2622	ChIP-seq
2622	ChIP-seq
2622	ChIP-seq
2622	ChIP-seq
2623	ChIP-seq
2623	ChIP-seq
2623	ChIP-seq
2623	ChIP-seq
2623	ChIP-seq
2623	ChIP-seq
2625	ChIP-seq
2625	ChIP-seq
2625	ChIP-seq
2625	ChIP-seq
2626	ChIP-seq
2626	ChIP-seq
2626	ChIP-seq
2626	ChIP-seq
2626	ChIP-seq
2627	ChIP-seq
2627	ChIP-seq
2627	ChIP-seq
2627	ChIP-seq
2628	ChIP-seq
2628	ChIP-seq
2628	ChIP-seq
2628	ChIP-seq
2629	ChIP-seq
2629	ChIP-seq
2629	ChIP-seq
2629	ChIP-seq
2630	ChIP-seq
2630	ChIP-seq
2630	ChIP-seq
2630	ChIP-seq
2631	ChIP-seq
2631	ChIP-seq
2631	ChIP-seq
2631	ChIP-seq
2632	ChIP-seq
2632	ChIP-seq
2632	ChIP-seq
2632	ChIP-seq
2633	ChIP-seq
2633	ChIP-seq
2633	ChIP-seq
2633	ChIP-seq
2634	ChIP-seq
2634	ChIP-seq
2634	ChIP-seq
2634	ChIP-seq
2635	ChIP-seq
2635	ChIP-seq
2635	ChIP-seq
2635	ChIP-seq
2636	ChIP-seq
2636	ChIP-seq
2636	ChIP-seq
2636	ChIP-seq
2637	ChIP-seq
2637	ChIP-seq
2637	ChIP-seq
2637	ChIP-seq
2640	ChIP-seq
2640	ChIP-seq
2640	ChIP-seq
2640	ChIP-seq
2640	ChIP-seq
2640	ChIP-seq
2641	ChIP-seq
2641	ChIP-seq
2641	ChIP-seq
2641	ChIP-seq
2641	ChIP-seq
2641	ChIP-seq
2642	ChIP-seq
2642	ChIP-seq
2642	ChIP-seq
2642	ChIP-seq
2642	ChIP-seq
2642	ChIP-seq
2676	RNA-seq
2676	RNA-seq
2676	RNA-seq
2677	RNA-seq
2677	RNA-seq
2677	RNA-seq
2678	RNA-seq
2678	RNA-seq
2678	RNA-seq
2679	RNA-seq
2679	RNA-seq
2679	RNA-seq
2680	RNA-seq
2680	RNA-seq
2680	RNA-seq
2681	RNA-seq
2681	RNA-seq
2681	RNA-seq
2682	RNA-seq
2682	RNA-seq
2682	RNA-seq
2683	RNA-seq
2683	RNA-seq
2683	RNA-seq
2684	RNA-seq
2684	RNA-seq
2684	RNA-seq
2685	RNA-seq
2685	RNA-seq
2685	RNA-seq
2686	RNA-seq
2686	RNA-seq
2686	RNA-seq
2687	RNA-seq
2687	RNA-seq
2687	RNA-seq
2719	RNA-seq
2721	RNA-seq
2721	RNA-seq
2722	RNA-seq
2725	RNA-seq
2725	RNA-seq
2730	RNA-seq
2730	RNA-seq
2730	RNA-seq
2730	RNA-seq
2732	RNA-seq
2732	RNA-seq
2733	RNA-seq
2733	RNA-seq
2733	RNA-seq
2733	RNA-seq
2734	RNA-seq
2734	RNA-seq
2741	RNA-seq
2741	RNA-seq
2742	RNA-seq
2743	RNA-seq
2744	RNA-seq
2746	RNA-seq
2748	RNA-seq
2749	RNA-seq
2751	RNA-seq
2753	ChIP-seq
2753	ChIP-seq
2753	ChIP-seq
2753	ChIP-seq
2753	ChIP-seq
2753	ChIP-seq
2753	ChIP-seq
2753	ChIP-seq
2753	ChIP-seq
2753	ChIP-seq
2754	ChIP-seq
2754	ChIP-seq
2754	ChIP-seq
2754	ChIP-seq
2754	ChIP-seq
2754	ChIP-seq
2754	ChIP-seq
2754	ChIP-seq
2754	ChIP-seq
2755	ChIP-seq
2755	ChIP-seq
2755	ChIP-seq
2755	ChIP-seq
2755	ChIP-seq
2755	ChIP-seq
2755	ChIP-seq
2755	ChIP-seq
2755	ChIP-seq
2776	RNA-seq
2776	RNA-seq
2776	RNA-seq
2777	RNA-seq
2777	RNA-seq
2777	RNA-seq
2778	RNA-seq
2778	RNA-seq
2778	RNA-seq
2779	RNA-seq
2779	RNA-seq
2779	RNA-seq
2780	RNA-seq
2780	RNA-seq
2780	RNA-seq
2781	RNA-seq
2781	RNA-seq
2781	RNA-seq
2782	RNA-seq
2782	RNA-seq
2782	RNA-seq
2783	ChIP-seq
2783	ChIP-seq
2783	ChIP-seq
2783	ChIP-seq
2783	ChIP-seq
2783	ChIP-seq
2783	ChIP-seq
2783	ChIP-seq
2783	ChIP-seq
2785	RNA-seq
2785	RNA-seq
2785	RNA-seq
2785	RNA-seq
2785	RNA-seq
2786	RNA-seq
2786	RNA-seq
2786	RNA-seq
2787	RNA-seq
2787	RNA-seq
2787	RNA-seq
2787	RNA-seq
2787	RNA-seq
2788	RNA-seq
2788	RNA-seq
2788	RNA-seq
2820	RNA-seq
2821	RNA-seq
2821	RNA-seq
2822	RNA-seq
2822	RNA-seq
2823	RNA-seq
2823	RNA-seq
2825	RNA-seq
2825	RNA-seq
2826	RNA-seq
2826	RNA-seq
2827	RNA-seq
2827	RNA-seq
2828	RNA-seq
2828	RNA-seq
2829	RNA-seq
2829	RNA-seq
2830	RNA-seq
2830	RNA-seq
2831	RNA-seq
2831	RNA-seq
2832	RNA-seq
2832	RNA-seq
2833	RNA-seq
2834	RNA-seq
2835	RNA-seq
2835	RNA-seq
2835	RNA-seq
2835	RNA-seq
2835	RNA-seq
2835	RNA-seq
2835	RNA-seq
2835	RNA-seq
2835	RNA-seq
2836	RNA-seq
2836	RNA-seq
2836	RNA-seq
2836	RNA-seq
2836	RNA-seq
2836	RNA-seq
2836	RNA-seq
2836	RNA-seq
2836	RNA-seq
2837	RNA-seq
2837	RNA-seq
2837	RNA-seq
2837	RNA-seq
2837	RNA-seq
2837	RNA-seq
2837	RNA-seq
2837	RNA-seq
2837	RNA-seq
2838	RNA-seq
2838	RNA-seq
2838	RNA-seq
2838	RNA-seq
2838	RNA-seq
2838	RNA-seq
2838	RNA-seq
2838	RNA-seq
2838	RNA-seq
2839	RNA-seq
2839	RNA-seq
2839	RNA-seq
2839	RNA-seq
2839	RNA-seq
2839	RNA-seq
2839	RNA-seq
2839	RNA-seq
2839	RNA-seq
2840	RNA-seq
2840	RNA-seq
2840	RNA-seq
2840	RNA-seq
2840	RNA-seq
2840	RNA-seq
2840	RNA-seq
2840	RNA-seq
2840	RNA-seq
2841	RNA-seq
2841	RNA-seq
2841	RNA-seq
2841	RNA-seq
2841	RNA-seq
2841	RNA-seq
2841	RNA-seq
2841	RNA-seq
2841	RNA-seq
2842	RNA-seq
2842	RNA-seq
2842	RNA-seq
2842	RNA-seq
2842	RNA-seq
2842	RNA-seq
2842	RNA-seq
2842	RNA-seq
2842	RNA-seq
2843	RNA-seq
2843	RNA-seq
2843	RNA-seq
2843	RNA-seq
2843	RNA-seq
2843	RNA-seq
2843	RNA-seq
2843	RNA-seq
2843	RNA-seq
2844	RNA-seq
2844	RNA-seq
2844	RNA-seq
2844	RNA-seq
2844	RNA-seq
2844	RNA-seq
2844	RNA-seq
2844	RNA-seq
2844	RNA-seq
2845	RNA-seq
2845	RNA-seq
2845	RNA-seq
2845	RNA-seq
2845	RNA-seq
2845	RNA-seq
2845	RNA-seq
2845	RNA-seq
2845	RNA-seq
2846	RNA-seq
2846	RNA-seq
2846	RNA-seq
2846	RNA-seq
2846	RNA-seq
2846	RNA-seq
2846	RNA-seq
2846	RNA-seq
2846	RNA-seq
2847	RNA-seq
2847	RNA-seq
2847	RNA-seq
2847	RNA-seq
2847	RNA-seq
2847	RNA-seq
2847	RNA-seq
2847	RNA-seq
2847	RNA-seq
2848	RNA-seq
2848	RNA-seq
2848	RNA-seq
2848	RNA-seq
2848	RNA-seq
2848	RNA-seq
2848	RNA-seq
2848	RNA-seq
2848	RNA-seq
2866	RNA-seq
2866	RNA-seq
2866	RNA-seq
2866	RNA-seq
2866	RNA-seq
2866	RNA-seq
2866	RNA-seq
2866	RNA-seq
2866	RNA-seq
2866	RNA-seq
2866	RNA-seq
2866	RNA-seq
2866	RNA-seq
2866	RNA-seq
2866	RNA-seq
2866	RNA-seq
2867	RNA-seq
2867	RNA-seq
2867	RNA-seq
2867	RNA-seq
2867	RNA-seq
2867	RNA-seq
2867	RNA-seq
2867	RNA-seq
2867	RNA-seq
2867	RNA-seq
2867	RNA-seq
2867	RNA-seq
2867	RNA-seq
2867	RNA-seq
2867	RNA-seq
2867	RNA-seq
2868	RNA-seq
2868	RNA-seq
2868	RNA-seq
2868	RNA-seq
2868	RNA-seq
2868	RNA-seq
2868	RNA-seq
2868	RNA-seq
2868	RNA-seq
2868	RNA-seq
2868	RNA-seq
2868	RNA-seq
2868	RNA-seq
2868	RNA-seq
2868	RNA-seq
2868	RNA-seq
2869	RNA-seq
2869	RNA-seq
2869	RNA-seq
2869	RNA-seq
2869	RNA-seq
2869	RNA-seq
2869	RNA-seq
2869	RNA-seq
2869	RNA-seq
2869	RNA-seq
2869	RNA-seq
2869	RNA-seq
2869	RNA-seq
2869	RNA-seq
2870	RNA-seq
2870	RNA-seq
2870	RNA-seq
2870	RNA-seq
2870	RNA-seq
2870	RNA-seq
2870	RNA-seq
2870	RNA-seq
2870	RNA-seq
2870	RNA-seq
2870	RNA-seq
2870	RNA-seq
2870	RNA-seq
2870	RNA-seq
2870	RNA-seq
2870	RNA-seq
2871	RNA-seq
2871	RNA-seq
2871	RNA-seq
2871	RNA-seq
2871	RNA-seq
2871	RNA-seq
2871	RNA-seq
2871	RNA-seq
2871	RNA-seq
2871	RNA-seq
2871	RNA-seq
2871	RNA-seq
2871	RNA-seq
2871	RNA-seq
2871	RNA-seq
2871	RNA-seq
2871	RNA-seq
2871	RNA-seq
2871	RNA-seq
2871	RNA-seq
2871	RNA-seq
2871	RNA-seq
2871	RNA-seq
2871	RNA-seq
2872	RNA-seq
2872	RNA-seq
2872	RNA-seq
2872	RNA-seq
2872	RNA-seq
2872	RNA-seq
2872	RNA-seq
2872	RNA-seq
2872	RNA-seq
2872	RNA-seq
2872	RNA-seq
2872	RNA-seq
2872	RNA-seq
2872	RNA-seq
2873	RNA-seq
2873	RNA-seq
2873	RNA-seq
2873	RNA-seq
2873	RNA-seq
2873	RNA-seq
2873	RNA-seq
2873	RNA-seq
2873	RNA-seq
2873	RNA-seq
2873	RNA-seq
2873	RNA-seq
2873	RNA-seq
2873	RNA-seq
2873	RNA-seq
2873	RNA-seq
2873	RNA-seq
2873	RNA-seq
2874	RNA-seq
2874	RNA-seq
2874	RNA-seq
2874	RNA-seq
2874	RNA-seq
2874	RNA-seq
2874	RNA-seq
2874	RNA-seq
2874	RNA-seq
2874	RNA-seq
2874	RNA-seq
2874	RNA-seq
2875	RNA-seq
2875	RNA-seq
2875	RNA-seq
2875	RNA-seq
2875	RNA-seq
2875	RNA-seq
2875	RNA-seq
2875	RNA-seq
2875	RNA-seq
2875	RNA-seq
2875	RNA-seq
2875	RNA-seq
2875	RNA-seq
2875	RNA-seq
2875	RNA-seq
2875	RNA-seq
2876	RNA-seq
2876	RNA-seq
2876	RNA-seq
2876	RNA-seq
2876	RNA-seq
2876	RNA-seq
2876	RNA-seq
2876	RNA-seq
2876	RNA-seq
2876	RNA-seq
2876	RNA-seq
2876	RNA-seq
2876	RNA-seq
2876	RNA-seq
2877	RNA-seq
2877	RNA-seq
2877	RNA-seq
2877	RNA-seq
2877	RNA-seq
2877	RNA-seq
2877	RNA-seq
2877	RNA-seq
2877	RNA-seq
2877	RNA-seq
2877	RNA-seq
2877	RNA-seq
2877	RNA-seq
2877	RNA-seq
2878	RNA-seq
2878	RNA-seq
2878	RNA-seq
2878	RNA-seq
2878	RNA-seq
2878	RNA-seq
2878	RNA-seq
2878	RNA-seq
2878	RNA-seq
2878	RNA-seq
2878	RNA-seq
2878	RNA-seq
2878	RNA-seq
2878	RNA-seq
2879	RNA-seq
2879	RNA-seq
2879	RNA-seq
2879	RNA-seq
2879	RNA-seq
2879	RNA-seq
2879	RNA-seq
2879	RNA-seq
2879	RNA-seq
2879	RNA-seq
2879	RNA-seq
2879	RNA-seq
2879	RNA-seq
2879	RNA-seq
2880	RNA-seq
2880	RNA-seq
2880	RNA-seq
2880	RNA-seq
2880	RNA-seq
2880	RNA-seq
2880	RNA-seq
2880	RNA-seq
2880	RNA-seq
2880	RNA-seq
2880	RNA-seq
2880	RNA-seq
2881	RNA-seq
2881	RNA-seq
2881	RNA-seq
2881	RNA-seq
2881	RNA-seq
2881	RNA-seq
2881	RNA-seq
2881	RNA-seq
2881	RNA-seq
2881	RNA-seq
2881	RNA-seq
2881	RNA-seq
2882	RNA-seq
2882	RNA-seq
2882	RNA-seq
2882	RNA-seq
2882	RNA-seq
2882	RNA-seq
2882	RNA-seq
2882	RNA-seq
2882	RNA-seq
2882	RNA-seq
2882	RNA-seq
2882	RNA-seq
2882	RNA-seq
2882	RNA-seq
2882	RNA-seq
2882	RNA-seq
2883	RNA-seq
2883	RNA-seq
2883	RNA-seq
2883	RNA-seq
2883	RNA-seq
2883	RNA-seq
2883	RNA-seq
2883	RNA-seq
2883	RNA-seq
2883	RNA-seq
2883	RNA-seq
2883	RNA-seq
2883	RNA-seq
2883	RNA-seq
2884	RNA-seq
2884	RNA-seq
2884	RNA-seq
2884	RNA-seq
2884	RNA-seq
2884	RNA-seq
2884	RNA-seq
2884	RNA-seq
2884	RNA-seq
2884	RNA-seq
2884	RNA-seq
2884	RNA-seq
2884	RNA-seq
2884	RNA-seq
2884	RNA-seq
2884	RNA-seq
2884	RNA-seq
2884	RNA-seq
2884	RNA-seq
2884	RNA-seq
2885	RNA-seq
2885	RNA-seq
2885	RNA-seq
2885	RNA-seq
2885	RNA-seq
2885	RNA-seq
2885	RNA-seq
2885	RNA-seq
2885	RNA-seq
2885	RNA-seq
2885	RNA-seq
2885	RNA-seq
2886	RNA-seq
2886	RNA-seq
2886	RNA-seq
2886	RNA-seq
2886	RNA-seq
2886	RNA-seq
2886	RNA-seq
2886	RNA-seq
2886	RNA-seq
2886	RNA-seq
2886	RNA-seq
2886	RNA-seq
2886	RNA-seq
2886	RNA-seq
2886	RNA-seq
2886	RNA-seq
2886	RNA-seq
2886	RNA-seq
2887	RNA-seq
2887	RNA-seq
2887	RNA-seq
2887	RNA-seq
2887	RNA-seq
2887	RNA-seq
2887	RNA-seq
2887	RNA-seq
2887	RNA-seq
2887	RNA-seq
2887	RNA-seq
2887	RNA-seq
2887	RNA-seq
2887	RNA-seq
2887	RNA-seq
2887	RNA-seq
2887	RNA-seq
2887	RNA-seq
2887	RNA-seq
2887	RNA-seq
2887	RNA-seq
2887	RNA-seq
2888	RNA-seq
2888	RNA-seq
2888	RNA-seq
2888	RNA-seq
2888	RNA-seq
2888	RNA-seq
2888	RNA-seq
2888	RNA-seq
2888	RNA-seq
2888	RNA-seq
2888	RNA-seq
2888	RNA-seq
2888	RNA-seq
2888	RNA-seq
2888	RNA-seq
2888	RNA-seq
2888	RNA-seq
2888	RNA-seq
2888	RNA-seq
2888	RNA-seq
2888	RNA-seq
2888	RNA-seq
2889	RNA-seq
2889	RNA-seq
2889	RNA-seq
2889	RNA-seq
2889	RNA-seq
2889	RNA-seq
2889	RNA-seq
2889	RNA-seq
2889	RNA-seq
2889	RNA-seq
2889	RNA-seq
2889	RNA-seq
2889	RNA-seq
2889	RNA-seq
2889	RNA-seq
2889	RNA-seq
2889	RNA-seq
2889	RNA-seq
2890	RNA-seq
2890	RNA-seq
2890	RNA-seq
2890	RNA-seq
2890	RNA-seq
2890	RNA-seq
2890	RNA-seq
2890	RNA-seq
2890	RNA-seq
2890	RNA-seq
2890	RNA-seq
2890	RNA-seq
2890	RNA-seq
2890	RNA-seq
2890	RNA-seq
2890	RNA-seq
2890	RNA-seq
2890	RNA-seq
2891	RNA-seq
2891	RNA-seq
2891	RNA-seq
2891	RNA-seq
2891	RNA-seq
2891	RNA-seq
2891	RNA-seq
2891	RNA-seq
2891	RNA-seq
2891	RNA-seq
2891	RNA-seq
2891	RNA-seq
2891	RNA-seq
2891	RNA-seq
2891	RNA-seq
2891	RNA-seq
2891	RNA-seq
2891	RNA-seq
2892	RNA-seq
2892	RNA-seq
2892	RNA-seq
2892	RNA-seq
2892	RNA-seq
2892	RNA-seq
2892	RNA-seq
2892	RNA-seq
2892	RNA-seq
2892	RNA-seq
2892	RNA-seq
2892	RNA-seq
2892	RNA-seq
2892	RNA-seq
2893	RNA-seq
2893	RNA-seq
2893	RNA-seq
2893	RNA-seq
2893	RNA-seq
2893	RNA-seq
2893	RNA-seq
2893	RNA-seq
2893	RNA-seq
2893	RNA-seq
2893	RNA-seq
2893	RNA-seq
2893	RNA-seq
2893	RNA-seq
2893	RNA-seq
2893	RNA-seq
2893	RNA-seq
2893	RNA-seq
2893	RNA-seq
2893	RNA-seq
2893	RNA-seq
2893	RNA-seq
2894	RNA-seq
2894	RNA-seq
2894	RNA-seq
2894	RNA-seq
2894	RNA-seq
2894	RNA-seq
2894	RNA-seq
2894	RNA-seq
2894	RNA-seq
2894	RNA-seq
2894	RNA-seq
2894	RNA-seq
2895	RNA-seq
2895	RNA-seq
2895	RNA-seq
2895	RNA-seq
2895	RNA-seq
2895	RNA-seq
2895	RNA-seq
2895	RNA-seq
2895	RNA-seq
2895	RNA-seq
2895	RNA-seq
2895	RNA-seq
2895	RNA-seq
2895	RNA-seq
2971	RNA-seq
2971	RNA-seq
2972	RNA-seq
2972	RNA-seq
2973	RNA-seq
2973	RNA-seq
2973	RNA-seq
2973	RNA-seq
2975	RNA-seq
2975	RNA-seq
2980	RNA-seq
2980	RNA-seq
2980	RNA-seq
2980	RNA-seq
2980	RNA-seq
2980	RNA-seq
2980	RNA-seq
2980	RNA-seq
2980	RNA-seq
2980	RNA-seq
2980	RNA-seq
3083	RNA-seq
3083	RNA-seq
3083	RNA-seq
3083	RNA-seq
3083	RNA-seq
3083	RNA-seq
3083	RNA-seq
3083	RNA-seq
3083	RNA-seq
3083	RNA-seq
3083	RNA-seq
3083	RNA-seq
3084	RNA-seq
3084	RNA-seq
3084	RNA-seq
3084	RNA-seq
3084	RNA-seq
3084	RNA-seq
3084	RNA-seq
3084	RNA-seq
3084	RNA-seq
3084	RNA-seq
3084	RNA-seq
3084	RNA-seq
3085	RNA-seq
3085	RNA-seq
3085	RNA-seq
3085	RNA-seq
3085	RNA-seq
3085	RNA-seq
3085	RNA-seq
3085	RNA-seq
3085	RNA-seq
3085	RNA-seq
3085	RNA-seq
3086	RNA-seq
3086	RNA-seq
3086	RNA-seq
3086	RNA-seq
3086	RNA-seq
3086	RNA-seq
3086	RNA-seq
3086	RNA-seq
3086	RNA-seq
3086	RNA-seq
3086	RNA-seq
3086	RNA-seq
3086	RNA-seq
3087	RNA-seq
3087	RNA-seq
3087	RNA-seq
3087	RNA-seq
3087	RNA-seq
3087	RNA-seq
3087	RNA-seq
3087	RNA-seq
3087	RNA-seq
3087	RNA-seq
3087	RNA-seq
3087	RNA-seq
3087	RNA-seq
3190	RNA-seq
3190	RNA-seq
3192	RNA-seq
3192	RNA-seq
3193	RNA-seq
3193	RNA-seq
3194	RNA-seq
