737	SRX028578	SRR068998	ftp://ftp-trace.ncbi.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX028/SRX028578/SRR068998/SRR068998.sra
738	SRX029068	SRR069831	ftp://ftp-trace.ncbi.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX029/SRX029068/SRR069831/SRR069831.sra
739	SRX029073	SRR069836	ftp://ftp-trace.ncbi.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX029/SRX029073/SRR069836/SRR069836.sra
741	SRX029066	SRR069829	ftp://ftp-trace.ncbi.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX029/SRX029066/SRR069829/SRR069829.sra
742	SRX029069	SRR069832	ftp://ftp-trace.ncbi.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX029/SRX029069/SRR069832/SRR069832.sra
743	SRX029074	SRR069837	ftp://ftp-trace.ncbi.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX029/SRX029074/SRR069837/SRR069837.sra
745	SRX029077	SRR069840	ftp://ftp-trace.ncbi.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX029/SRX029077/SRR069840/SRR069840.sra
746	SRX029067	SRR069830	ftp://ftp-trace.ncbi.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX029/SRX029067/SRR069830/SRR069830.sra
747	SRX029072	SRR069835	ftp://ftp-trace.ncbi.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX029/SRX029072/SRR069835/SRR069835.sra
753	SRX029076	SRR069839	ftp://ftp-trace.ncbi.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX029/SRX029076/SRR069839/SRR069839.sra
754	SRX029075	SRR069838	ftp://ftp-trace.ncbi.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX029/SRX029075/SRR069838/SRR069838.sra
2753	SRX017462	SRR037519	ftp://ftp-trace.ncbi.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX017/SRX017462/SRR037519/SRR037519.sra
2753	SRX017463	SRR037520	ftp://ftp-trace.ncbi.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX017/SRX017463/SRR037520/SRR037520.sra
2753	SRX017464	SRR037521	ftp://ftp-trace.ncbi.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX017/SRX017464/SRR037521/SRR037521.sra
2754	SRX017465	SRR037522	ftp://ftp-trace.ncbi.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX017/SRX017465/SRR037522/SRR037522.sra
2754	SRX017466	SRR037523	ftp://ftp-trace.ncbi.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX017/SRX017466/SRR037523/SRR037523.sra
2754	SRX017467	SRR037524	ftp://ftp-trace.ncbi.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX017/SRX017467/SRR037524/SRR037524.sra
2755	SRX017471	SRR037528	ftp://ftp-trace.ncbi.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX017/SRX017471/SRR037528/SRR037528.sra
2755	SRX017472	SRR037529	ftp://ftp-trace.ncbi.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX017/SRX017472/SRR037529/SRR037529.sra
2755	SRX017473	SRR037530	ftp://ftp-trace.ncbi.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX017/SRX017473/SRR037530/SRR037530.sra
